Tier;Category;variable;unit;Definition;piam_variable;piam_unit;piam_factor;Comment;idx;internal_comment;source
2;energy (hydrogen);OM Cost|Fixed|Hydrogen|Electricity;EUR2020/kW/yr;Annual fixed operation & maintainance cost of a new hydrogen-by-electrolysis plant. If more than hydrogen-by-electrolysis technology is modelled, modellers should report fixed O&M costs for each represented hydrogen-by-electrolysis technology by adding variables OM Cost|Fixed|Hydrogen|Electricity|2, ... OM Cost|Fixed|Hydrogen|Electricity|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Hydrogen|Electricity|OM Cost|fixed;US$2005/kW/yr;1.174;;0;;R
2;energy (hydrogen);OM Cost|Fixed|Hydrogen|Gas|w/ CCS;EUR2020/kW/yr;Annual fixed operation & maintainance cost of a new gas to hydrogen plant with CCS. If more than one CCS gas to hydrogen technology is modelled, modellers should report fixed O&M costs for each represented CCS gas to hydrogen technology by adding variables OM Cost|Fixed|Hydrogen|Gas|w/ CCS|2, ... OM Cost|Fixed|Hydrogen|Gas|w/ CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Hydrogen|Gas|w/ CC|OM Cost|fixed;US$2005/kW/yr;1.174;;0;;R
2;energy (hydrogen);OM Cost|Fixed|Hydrogen|Gas|w/o CCS;EUR2020/kW/yr;Annual fixed operation & maintainance cost of a new gas to hydrogen plant w/o CCS. If more than one gas to hydrogen technology is modelled, modellers should report fixed O&M costs for each represented gas to hydrogen technology by adding variables OM Cost|Fixed|Hydrogen|Gas|w/o CCS|2, ... OM Cost|Fixed|Hydrogen|Gas|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Hydrogen|Gas|w/o CC|OM Cost|fixed;US$2005/kW/yr;1.174;;0;;R
2;energy (supply);OM Cost|Fixed|Liquids|Biomass|w/ CCS;EUR2020/kW/yr;Annual fixed operation & maintainance cost of a new biomass to liquids plant with CCS. If more than one CCS BTL technology is modelled, modellers should report fixed O&M costs for each represented CCS BTL technology by adding variables OM Cost|Fixed|Liquids|Biomass|w/ CCS|2, ... OM Cost|Fixed|Liquids|Biomass|w/ CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Liquids|Biomass|BioFTR|w/ CC|OM Cost|fixed;US$2005/kW/yr;1.174;;0;;R
2;energy (supply);OM Cost|Fixed|Liquids|Biomass|w/o CCS;EUR2020/kW/yr;Annual fixed operation & maintainance cost of a new biomass to liquids plant w/o CCS. If more than one BTL technology is modelled, modellers should report fixed O&M costs for each represented BTL technology by adding variables OM Cost|Fixed|Liquids|Biomass|w/o CCS|2, ... OM Cost|Fixed|Liquids|Biomass|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Liquids|Biomass|BioFTR|w/o CC|OM Cost|fixed;US$2005/kW/yr;1.174;;0;;R
2;energy (supply);OM Cost|Fixed|Liquids|Coal|w/ CCS;EUR2020/kW/yr;Annual fixed operation & maintainance cost of a new coal to liquids plant with CCS. If more than one CCS CTL technology is modelled, modellers should report fixed O&M costs for each represented CCS CTL technology by adding variables OM Cost|Fixed|Liquids|Coal|w/ CCS|2, ... OM Cost|Fixed|Liquids|Coal|w/ CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Liquids|Fossil|Coal|w/ CC|OM Cost|fixed;US$2005/kW/yr;1.174;;0;;R
2;energy (supply);OM Cost|Fixed|Liquids|Coal|w/o CCS;EUR2020/kW/yr;Annual fixed operation & maintainance cost of a new coal to liquids plant w/o CCS. If more than one CTL technology is modelled, modellers should report fixed O&M costs for each represented CTL technology by adding variables OM Cost|Fixed|Liquids|Coal|w/o CCS|2, ... OM Cost|Fixed|Liquids|Coal|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Liquids|Fossil|Coal|w/o CC|OM Cost|fixed;US$2005/kW/yr;1.174;;0;;R
2;energy (supply);OM Cost|Fixed|Liquids|Gas|w/ CCS;EUR2020/kW/yr;Annual fixed operation & maintainance cost of a new gas to liquids plant with CCS. If more than one CCS GTL technology is modelled, modellers should report fixed O&M costs for each represented CCS GTL technology by adding variables OM Cost|Fixed|Liquids|Gas|w/ CCS|2, ... OM Cost|Fixed|Liquids|Gas|w/ CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;;;;;0;;
2;energy (supply);OM Cost|Fixed|Liquids|Gas|w/o CCS;EUR2020/kW/yr;Annual fixed operation & maintainance cost of a new gas to liquids plant w/o CCS. If more than one GTL technology is modelled, modellers should report fixed O&M costs for each represented GTL technology by adding variables OM Cost|Fixed|Liquids|Gas|w/o CCS|2, ... OM Cost|Fixed|Liquids|Gas|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;;;;;0;;
2;energy (supply);OM Cost|Fixed|Liquids|Hydrogen;EUR2020/kW/yr;Annual fixed operation & maintainance cost of a new hydrogen to synthetic liquids plant . If more than one coal to gas technology is modelled, modellers should report fixed O&M costs for each represented coal to gas technology by adding variables OM Cost|Fixed|Gases|Coal|w/o CCS|2, ... OM Cost|Fixed|Gases|Coal|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;;;;;0;;
2;energy (supply);OM Cost|Fixed|Liquids|Oil;EUR2020/kW/yr;Annual fixed operation & maintainance cost of a new oil refining plant. If more than one refinery technology is modelled, modellers should report fixed O&M costs for each represented refinery technology by adding variables OM Cost|Fixed|Liquids|Oil|2, ... OM Cost|Fixed|Liquids|Oil|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Liquids|Fossil|Oil|OM Cost|fixed;US$2005/kW/yr;1.174;;0;;R
2;energy (electricity);OM Cost|Variable|Electricity|Biomass|w/ CCS;EUR2020/GJ;Variable operation & maintainance cost of a new biomass power plant with CCS. If more than one CCS biomass power technology is modelled, modellers should report fixed O&M costs for each represented CCS biomass power technology by adding variables OM Cost|Variable|Electricity|Biomass|w/ CCS|2, ... OM Cost|Variable|Electricity|Biomass|w/ CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Electricity|Biomass|Gasification Combined Cycle w/ CC|OM Cost|variable;US$2005/GJ;1.174;;0;;R
2;energy (electricity);OM Cost|Variable|Electricity|Biomass|w/o CCS;EUR2020/GJ;Variable operation & maintainance cost of a new biomass power plant w/o CCS. If more than one biomass power technology is modelled, modellers should report fixed O&M costs for each represented biomass power technology by adding variables OM Cost|Variable|Electricity|Biomass|w/o CCS|2, ... OM Cost|Variable|Electricity|Biomass|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Electricity|Biomass|Gasification Combined Cycle w/o CC|OM Cost|variable;US$2005/GJ;1.174;;0;;R
2;energy (electricity);OM Cost|Variable|Electricity|Coal|w/ CCS;EUR2020/GJ;Variable operation & maintainance cost of a new coal power plant with CCS. If more than one CCS coal power technology is modelled (e.g. subcritical PC with post-combustion capture, supercritical PC with post-combustion capture, supercritical PC with oxyfuel combustion and capture, IGCC with pre-combustion capture), modellers should report fixed O&M costs for each represented CCS coal power technology by adding variables OM Cost|Variable|Electricity|Coal|w/ CCS|2, ... OM Cost|Variable|Electricity|Coal|w/ CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;;US$2005/GJ;1.174;;0;;
2;energy (electricity);OM Cost|Variable|Electricity|Coal|w/o CCS;EUR2020/GJ;Variable operation & maintainance cost of a new coal power plant w/o CCS. If more than one coal power technology is modelled (e.g. subcritical PC, supercritical PC, IGCC), modellers should report fixed O&M costs for each represented coal power technology by adding variables OM Cost|Variable|Electricity|Coal|w/o CCS|2, ... OM Cost|Variable|Electricity|Coal|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Electricity|Coal|Pulverised Coal w/o CC|OM Cost|variable;US$2005/GJ;1.174;;0;;R
2;energy (electricity);OM Cost|Variable|Electricity|Gas|w/ CCS;EUR2020/GJ;Variable operation & maintainance cost of a new gas power plant with CCS. If more than one CCS gas power technology is modelled, modellers should report fixed O&M costs for each represented CCS gas power technology by adding variables OM Cost|Variable|Electricity|Gas|w/ CCS|2, ... OM Cost|Variable|Electricity|Gas|w/ CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Electricity|Gas|Combined Cycle w/ CC|OM Cost|variable;US$2005/GJ;1.174;;0;;R
2;energy (electricity);OM Cost|Variable|Electricity|Gas|w/o CCS;EUR2020/GJ;Variable operation & maintainance cost of a new gas power plant w/o CCS. If more than one gas power technology is modelled, modellers should report fixed O&M costs for each represented gas power technology by adding variables OM Cost|Variable|Electricity|Gas|w/o CCS|2, ... OM Cost|Variable|Electricity|Gas|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Electricity|Gas|Combined Cycle w/o CC|OM Cost|variable;US$2005/GJ;1.174;;0;;R
2;energy (electricity);OM Cost|Variable|Electricity|Hydro;EUR2020/GJ;Variable operation & maintainance cost of a new hydropower plant. If more than one hydropower technology is modelled, modellers should report fixed O&M costs for each represented hydropower technology by adding variables OM Cost|Variable|Electricity|Hydro|2, ... OM Cost|Variable|Electricity|Hydro|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Electricity|Hydro|OM Cost|variable;US$2005/GJ;1.174;;0;;R
2;energy (electricity);OM Cost|Variable|Electricity|Nuclear;EUR2020/GJ;Variable operation & maintainance cost of a new nuclear power plants. If more than one nuclear power plant technology is modelled (e.g., Gen II, III, IV LWR, thermal reactors with other moderator materials, fast breeders), modellers should report fixed O&M costs for each represented nuclear power technology by adding variables OM Cost|Variable|Electricity|Nuclear|2, ... Capital|Cost|Electricity|Nuclear|N (with N = number of represented nuclear power technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).;Tech|Electricity|Nuclear|OM Cost|variable;US$2005/GJ;1.174;;0;;R
